Date,Time,Azimuth (degrees),Altitude (degrees)
2025/03/26,12:00:00,325.41778534842666,85.34886286948093
2025/03/27,12:00:00,307.2709622719708,84.54354310232786
2025/03/28,12:00:00,294.77825070687715,83.38179728295793
2025/03/29,12:00:00,286.40719599637765,82.04842234914433
2025/03/30,12:00:00,280.6575225898549,80.65061677494934
2025/03/31,12:00:00,276.56863979305865,79.24823148583434
2025/04/01,12:00:00,273.56957752633224,77.8762313265575
2025/04/02,12:00:00,271.3171288139923,76.55607617306923
2025/04/03,12:00:00,269.597903603712,75.30127782909993
2025/04/04,12:00:00,268.2741675487725,74.1202641695726
2025/04/05,12:00:00,267.2538386372572,73.01798689771134
2025/04/06,12:00:00,266.47340212816096,71.99691198123497
2025/04/07,12:00:00,265.8878439028523,71.05768393784197
2025/04/08,12:00:00,265.46451272809827,70.19960214387828
2025/04/09,12:00:00,265.17925614570214,69.42097819887239
2025/04/10,12:00:00,265.0139155855968,68.71941115906542
2025/04/11,12:00:00,264.95465920073815,68.09200201018044
2025/04/12,12:00:00,264.9908457314769,67.53552106799809
2025/04/13,12:00:00,265.1142337879723,67.04653794209035
2025/04/14,12:00:00,265.3184211891164,66.62152138209666
2025/04/15,12:00:00,265.5984408771639,66.25691484042376
2025/04/16,12:00:00,265.95046552639263,65.94919245946501
2025/04/17,12:00:00,266.37158895747723,65.69489936191712
2025/04/18,12:00:00,266.8596627099433,65.49067944473317
2025/04/19,12:00:00,267.41317283019566,65.33329327926259
2025/04/20,12:00:00,268.03114640961377,65.21962822750696
2025/04/21,12:00:00,268.71308048956723,65.14670242497009
2025/04/22,12:00:00,269.4588880863094,65.111664005268
2025/04/23,12:00:00,270.26885753985624,65.11178669798252
2025/04/24,12:00:00,271.14362231446336,65.14446276094725
2025/04/25,12:00:00,272.0841388559757,65.20719410573155
2025/04/26,12:00:00,273.0916702480048,65.29758232915422
2025/04/27,12:00:00,274.16777366228513,65.41331811655786
2025/04/28,12:00:00,275.31429048567674,65.55217007210122
2025/04/29,12:00:00,276.53333912268283,65.7119726382004
2025/04/30,12:00:00,277.8273105392851,65.89061249026015
2025/05/01,12:00:00,279.1988652287445,66.08601292322551
2025/05/02,12:00:00,280.6509287685704,66.29611622519953
2025/05/03,12:00:00,282.18668288654504,66.51886443001804
2025/05/04,12:00:00,283.80954974003157,66.75217895810144
2025/05/05,12:00:00,285.523167715223,66.99393956332275
2025/05/06,12:00:00,287.33135680271954,67.24196279099861
2025/05/07,12:00:00,289.2380708149211,67.49398004981938
2025/05/08,12:00:00,291.24733288769727,67.74761552224354
2025/05/09,12:00:00,293.36315000779155,68.00036432111808
2025/05/10,12:00:00,295.58940185051324,68.24957154104098
2025/05/11,12:00:00,297.92969914816564,68.49241318889189
2025/05/12,12:00:00,300.38720729118825,68.7258804047228
2025/05/13,12:00:00,302.964432039217,68.946768810774
2025/05/14,12:00:00,305.6629664159437,69.15167528301451
2025/05/15,12:00:00,308.4832013947868,69.33700490944628
2025/05/16,12:00:00,311.4240079931398,69.49899124982024
2025/05/17,12:00:00,314.4824050338817,69.63373318497955
2025/05/18,12:00:00,317.65323466308183,69.73725143661119
2025/05/19,12:00:00,320.9288758252716,69.80556711117497
2025/05/20,12:00:00,324.29903289951574,69.83480328206552
2025/05/21,12:00:00,327.7506403822898,69.8213085656671
2025/05/22,12:00:00,331.2679225535243,69.76179897982969
2025/05/23,12:00:00,334.8326375780478,69.65351134508363
2025/05/24,12:00:00,338.4245180648242,69.49435855358404
2025/05/25,12:00:00,342.0218963944095,69.2830746877326
2025/05/26,12:00:00,345.6024769225344,69.0193366103442
2025/05/27,12:00:00,349.1441932749188,68.70384859248281
2025/05/28,12:00:00,352.6260715248078,68.33837806348473
2025/05/29,12:00:00,356.0290109043292,67.92572837087202
2025/05/31,12:00:00,2.5350801441492408,66.97491167086339
2025/06/01,12:00:00,5.614080288628739,66.4466536975716
2025/06/02,12:00:00,8.566475325811094,65.8907012641312
2025/06/03,12:00:00,11.388138270156544,65.31311458420113
2025/06/04,12:00:00,14.077691372977473,64.72003541560585
2025/06/05,12:00:00,16.636113321620464,64.11751050561345
2025/06/06,12:00:00,19.066304524217923,63.51134208062574
2025/06/07,12:00:00,21.37264866550337,62.906971917965535
2025/06/08,12:00:00,23.560599762090067,62.30940074440439
2025/06/09,12:00:00,25.63631388041043,61.723141290264785
2025/06/10,12:00:00,27.606335970648736,61.15220091116661
2025/06/11,12:00:00,29.477345232124836,60.60008816796457
2025/06/12,12:00:00,31.255955827190704,60.06983766601345
2025/06/13,12:00:00,32.94856809715125,59.56404735039355
2025/06/14,12:00:00,34.56126265390542,59.08492335935119
2025/06/15,12:00:00,36.09972954329378,58.634328419589956
2025/06/16,12:00:00,37.56922492393967,58.21383075989665
2025/06/17,12:00:00,38.974548483051045,57.82475143488395
2025/06/18,12:00:00,40.32003578615713,57.46820872373177
2025/06/19,12:00:00,41.609560792928704,57.14515887521702
2025/06/20,12:00:00,42.846544794853564,56.85643294000118
2025/06/21,12:00:00,44.0339690544949,56.60276976129048
2025/06/22,12:00:00,45.17438939424511,56.38484537799726
2025/06/23,12:00:00,46.269951767698146,56.203299085669755
2025/06/24,12:00:00,47.322408144607486,56.058756210544196
2025/06/25,12:00:00,48.33313169673599,55.951847428783715
2025/06/26,12:00:00,49.30312964499742,55.883224473987454
2025/06/27,12:00:00,50.233051908409564,55.85357242893262
2025/06/28,12:00:00,51.12319419808293,55.863619215676955
2025/06/29,12:00:00,51.97349498500959,55.91414300133712
2025/06/30,12:00:00,52.78352618430762,56.00597796387658
2025/07/01,12:00:00,53.55247726903277,56.14001845663499
2025/07/02,12:00:00,54.27913214583027,56.317221281741915
2025/07/03,12:00:00,54.96183773141571,56.53860559242616
2025/07/04,12:00:00,55.59846279683192,56.805249849454015
2025/07/05,12:00:00,56.18634525959434,57.118285170966885
2025/07/06,12:00:00,56.72222562029947,57.478884304921735
2025/07/07,12:00:00,57.20216361440799,57.8882452931814
2025/07/08,12:00:00,57.621434340318366,58.347568679106494
2025/07/09,12:00:00,57.974399076887295,58.8580268251427
2025/07/10,12:00:00,58.25434461405725,59.4207235629478
2025/07/11,12:00:00,58.4532831114535,60.03664197801609
2025/07/12,12:00:00,58.56170224053636,60.706577582053086
2025/07/13,12:00:00,58.568252607210916,61.43105345331498
2025/07/14,12:00:00,58.45935625196872,62.21021310430099
2025/07/15,12:00:00,58.2187165550487,63.043685835197934
2025/07/16,12:00:00,57.82670651070944,63.93041811682849
2025/07/17,12:00:00,57.25961004882755,64.86846306623012
2025/07/18,12:00:00,56.48869221463504,65.85471827256573
2025/07/19,12:00:00,55.47908350563283,66.88460018021452
2025/07/20,12:00:00,54.18849143653238,67.9516412602453
2025/07/21,12:00:00,52.5658173295418,69.04699527053188
2025/07/22,12:00:00,50.549892367163636,70.15883841682498
2025/07/23,12:00:00,48.0688102713665,71.27166551785069
2025/07/24,12:00:00,45.04080274224578,72.36551115084285
2025/07/25,12:00:00,41.37834201980667,73.41519542272586
2025/07/26,12:00:00,36.998070399323765,74.38982968117128
2025/07/27,12:00:00,31.83964598924875,75.2530379005751
2025/07/28,12:00:00,25.895019642079784,75.96460686620358
2025/07/29,12:00:00,19.243502017824667,76.48434722578453
2025/07/30,12:00:00,12.076900961373441,76.77837906880765
2025/07/31,12:00:00,4.691180783953156,76.82655202450327
2025/08/01,12:00:00,357.43235396725646,76.62801905030808
2025/08/01,12:00:00,357.43235396725646,76.62801905030808
2025/08/02,12:00:00,350.61625315643715,76.20199566255326
2025/08/03,12:00:00,344.4643747983008,75.58327275044084
2025/08/04,12:00:00,339.0838192580958,74.81498989662539
2025/08/05,12:00:00,334.4860238945816,73.94187221461068
2025/08/06,12:00:00,330.6212552776916,73.00569484844601
2025/08/07,12:00:00,327.41021046118857,72.04306666876548
2025/08/08,12:00:00,324.7655630730645,71.08482825254634
2025/08/09,12:00:00,322.60391131756285,70.15631572336623
2025/08/10,12:00:00,320.8511030554148,69.27798028642128
2025/08/11,12:00:00,319.44374985929295,68.46608825131868
2025/08/12,12:00:00,318.32884602811896,67.73337848130261
2025/08/13,12:00:00,317.46260255230226,67.08963422614394
2025/08/14,12:00:00,316.8090704266254,66.54216231703465
2025/08/15,12:00:00,316.3388191673564,66.09618629913567
2025/08/16,12:00:00,316.02777434239664,65.75516380516959
2025/08/17,12:00:00,315.85623935299753,65.52103864460818
2025/08/18,12:00:00,315.80809219788637,65.3944374810685
2025/08/19,12:00:00,315.87013540497856,65.37482057776569
2025/08/20,12:00:00,316.03157517300474,65.46059610132899
2025/08/21,12:00:00,316.28360809494666,65.64920772879364
2025/08/22,12:00:00,316.6190977584896,65.93720556346554
2025/08/23,12:00:00,317.0323277639243,66.32031036210543
2025/08/24,12:00:00,317.51882171429725,66.7934804712233
2025/08/25,12:00:00,318.0752244012088,67.35098940693821
2025/08/26,12:00:00,318.6992417124991,67.98651957706953
2025/08/27,12:00:00,319.3896397790275,68.69327436539706
2025/08/28,12:00:00,320.14630676869,69.46410706423383
2025/08/29,12:00:00,320.97038402513243,70.29166153810027
2025/08/30,12:00:00,321.8644777086266,71.16851664584053
2025/08/31,12:00:00,322.832968790193,72.08732480965216
2025/09/01,12:00:00,323.88244972197646,73.0409348880176
2025/09/02,12:00:00,325.0223325329181,74.02249049044613
2025/09/03,12:00:00,326.26569892685046,75.02549654446715
2025/09/04,12:00:00,327.6305039965687,76.04384853334315
2025/09/05,12:00:00,329.1413116808302,77.07181948810103
2025/09/06,12:00:00,330.8318502339584,78.1039984970419
2025/09/07,12:00:00,332.7488623906535,79.13516981034685
2025/09/08,12:00:00,334.95804638053727,80.16011130959903
2025/09/09,12:00:00,337.55344451597637,81.17327082071489
2025/09/10,12:00:00,340.672607329751,82.16823937997542
2025/09/11,12:00:00,344.52145639784555,83.13686312580835
2025/09/12,12:00:00,349.4148797122694,84.06768346545455
2025/09/13,12:00:00,355.839190835144,84.9431134427815
2025/09/15,12:00:00,16.44287414840912,86.39336572533503
2025/09/16,12:00:00,32.31703399757888,86.8462984473446
2025/09/17,12:00:00,51.25143131236309,87.00961374616713
2025/09/18,12:00:00,69.96063850459717,86.84929382590622
2025/09/19,12:00:00,85.35610876143448,86.41852563200966
2025/09/20,12:00:00,96.8025985282933,85.80845556278366
2025/09/21,12:00:00,105.10753132859446,85.09289576342209
2025/09/22,12:00:00,111.22113608684316,84.317948036063
2025/09/23,12:00:00,115.84619732278725,83.51040508506968
2025/09/24,12:00:00,119.4470592133811,82.68591974575865
2025/09/25,12:00:00,122.32488914085202,81.85393358758343
2025/09/26,12:00:00,124.67762215448846,81.02036397465025
2025/09/27,12:00:00,126.63845774790119,80.18906114858423
2025/09/28,12:00:00,128.29939479592656,79.3626192103488
2025/09/29,12:00:00,129.7256063274887,78.54284376489471
2025/09/30,12:00:00,130.96436258016269,77.73103159175233
2025/10/01,12:00:00,132.05069572388163,76.92814422666036
2025/10/02,12:00:00,133.011083111631,76.13491950846532
2025/10/03,12:00:00,133.86589743373563,75.35194514571202
2025/10/04,12:00:00,134.63107306522767,74.57970855189726
2025/10/05,12:00:00,135.31926459269988,73.81863201017539
2025/10/06,12:00:00,135.94066745236466,73.06909844744592
2025/10/07,12:00:00,136.50360818544976,72.33147125319174
2025/10/08,12:00:00,137.01497533543895,71.60611072905319
2025/10/09,12:00:00,137.48054098749674,70.89338925340532
2025/10/10,12:00:00,137.90520436255161,70.19370501375063
2025/10/11,12:00:00,138.2931780789883,69.50749333589799
2025/10/12,12:00:00,138.64813723740605,68.83523716429653
2025/10/13,12:00:00,138.97333844182194,68.17747637283739
2025/10/14,12:00:00,139.27171519427048,67.53481650601023
2025/10/15,12:00:00,139.54595681132108,66.90793820908989
2025/10/16,12:00:00,139.7985745034858,66.29760750822139
2025/10/17,12:00:00,140.03195736715142,65.70468684334399
2025/10/18,12:00:00,140.24842216871932,65.13014733713068
2025/10/19,12:00:00,140.45026065527873,64.57508299393209
2025/10/20,12:00:00,140.63978409064265,64.04072616062048
2025/10/21,12:00:00,140.81936792830084,63.52846484988197
2025/10/22,12:00:00,140.99149756638525,63.0398617947948
2025/10/23,12:00:00,141.1588186713321,62.576676097826955
2025/10/24,12:00:00,141.3241915790866,62.14088665215726
2025/10/25,12:00:00,141.49075298265663,61.734717831091494
2025/10/26,12:00:00,141.66198839535588,61.36066786561249
2025/10/27,12:00:00,141.8418162494482,61.02153883240913
2025/10/28,12:00:00,142.03468760095845,60.72046789359877
2025/10/29,12:00:00,142.2457058941478,60.46095883528386
2025/10/30,12:00:00,142.4807731485467,60.2469126398284
2025/10/31,12:00:00,142.74676748595317,60.08265359114742
2025/11/01,12:00:00,143.05176030979828,59.97294675353243
2025/11/02,12:00:00,143.40528544730827,59.92300164460991
2025/11/03,12:00:00,143.81867316250953,59.938453600609854
2025/11/04,12:00:00,144.3054635380584,60.025310496542
2025/11/05,12:00:00,144.88191967838776,60.18984916130122
2025/11/06,12:00:00,145.56766385779832,60.43843906597312
2025/11/07,12:00:00,146.38645967467448,60.77726133823068
2025/11/08,12:00:00,147.36716190801044,61.21188180933087
2025/11/09,12:00:00,148.5448436742784,61.746628041245074
2025/11/10,12:00:00,149.96207140321258,62.38371274315164
2025/11/11,12:00:00,151.67022170655443,63.12204759940885
2025/11/12,12:00:00,153.73057737764398,63.95570812959861
2025/11/13,12:00:00,156.21464834464265,64.87205921220928
2025/11/14,12:00:00,159.2026682412033,65.84965793513697
2025/11/15,12:00:00,162.7784813776425,66.85624738791145
2025/11/16,12:00:00,167.01823821220506,67.84747205402496
2025/11/17,12:00:00,171.97020130653326,68.76735978400005
2025/11/18,12:00:00,177.62528036407716,69.55194769147384
2025/11/18,12:00:00,177.62528036407716,69.55194769147384
2025/11/19,12:00:00,183.88478508393337,70.13718876328285
2025/11/20,12:00:00,190.5422314286061,70.47076651502017
2025/11/21,12:00:00,197.300344575016,70.5246173038304
2025/11/22,12:00:00,203.8292317304616,70.30267089459385
2025/11/23,12:00:00,209.8416519616607,69.83954937373936
2025/11/24,12:00:00,215.1465950047298,69.19086856073774
2025/11/25,12:00:00,219.66082232731338,68.42016670472087
2025/11/26,12:00:00,223.38753072443413,67.58775529471363
2025/11/27,12:00:00,226.3836128000498,66.74401204907862
2025/11/28,12:00:00,228.7310768130733,65.92691781037743
2025/11/29,12:00:00,230.51796050207147,65.16243889223819
2025/11/30,12:00:00,231.82785471408502,64.46634225813995
2025/12/01,12:00:00,232.73527314961353,63.84646332087325
2025/12/02,12:00:00,233.3043748452305,63.30488215530659
2025/12/03,12:00:00,233.58936086554317,62.83976707230451
2025/12/04,12:00:00,233.6355709176017,62.446821503923225
2025/12/05,12:00:00,233.4807700301861,62.12035851770188
2025/12/06,12:00:00,233.15638603985485,61.85406150437189
2025/12/07,12:00:00,232.68860114436896,61.64149839662908
2025/12/08,12:00:00,232.0992735269799,61.47645160943258
2025/12/09,12:00:00,231.40669884703254,61.35311518539322
2025/12/10,12:00:00,230.62623266621242,61.2661996822775
2025/12/11,12:00:00,229.77079694926084,61.21097468319194
2025/12/12,12:00:00,228.85129140344256,61.18327063546109
2025/12/13,12:00:00,227.87692707440866,61.179455637903374
2025/12/14,12:00:00,226.85549790937864,61.19639733666792
2025/12/15,12:00:00,225.79360215551546,61.23141747367886
2025/12/16,12:00:00,224.69682276959858,61.28224430869671
2025/12/17,12:00:00,223.56987597672995,61.346965242155164
2025/12/18,12:00:00,222.41673389300573,61.423981743609865
2025/12/19,12:00:00,221.24072536975638,61.511967999163105
2025/12/20,12:00:00,220.04461987165718,61.60983321534097
2025/12/21,12:00:00,218.83069775481334,61.716687575163554
2025/12/22,12:00:00,217.6008083039473,61.831812231565436
2025/12/23,12:00:00,216.3564182266559,61.95463270448053
2025/12/24,12:00:00,215.09865234163186,62.08469532665978
2025/12/25,12:00:00,213.82832727898685,62.221646605020474
2025/12/26,12:00:00,212.54597953985436,62.3652150381492
2025/12/27,12:00:00,211.251888950545,62.51519502509471
2025/12/28,12:00:00,209.94609815526965,62.671432632292984
2025/12/29,12:00:00,208.62842943566633,62.83381284548206
2025/12/30,12:00:00,207.29849880134054,63.00224846663411
