Date,Time,Azimuth (degrees),Altitude (degrees)
2025/03/09,12:00:00,60.499919941707944,-29.12867944895132
2025/03/10,12:00:00,60.77649853164901,-28.42786984013295
2025/03/11,12:00:00,61.043485050343506,-27.73423070914213
2025/03/12,12:00:00,61.30143605118451,-27.047656861635833
2025/03/13,12:00:00,61.55087396670323,-26.368039335462235
2025/03/14,12:00:00,61.79228925516355,-25.69526642220108
2025/03/15,12:00:00,62.026142530823044,-25.0292244409503
2025/03/16,12:00:00,62.25286669093859,-24.369798278345712
2025/03/17,12:00:00,62.472869000895514,-23.716871807118384
2025/03/18,12:00:00,62.68653309254476,-23.07032825974629
2025/03/19,12:00:00,62.89422086219269,-22.430050469945275
2025/03/20,12:00:00,63.09627422727695,-21.795921079059717
2025/03/21,12:00:00,63.293016734434694,-21.16782280359571
2025/03/22,12:00:00,63.484755063490205,-20.545638716298793
2025/03/23,12:00:00,63.67178047703304,-19.929252517943365
2025/03/24,12:00:00,63.854370264903615,-19.31854871736106
2025/03/25,12:00:00,64.0327891639453,-18.7134126287983
2025/03/26,12:00:00,64.20729060681543,-18.113730094302774
2025/03/27,12:00:00,64.37811751918323,-17.519386650647217
2025/03/28,12:00:00,64.54550230042962,-16.930266767050515
2025/03/29,12:00:00,64.70966587204543,-16.34625157570973
2025/03/30,12:00:00,64.87081631203948,-15.767217520816073
2025/03/31,12:00:00,65.02914811719764,-15.193034885735774
2025/04/01,12:00:00,65.18484289086639,-14.623567532039221
2025/04/02,12:00:00,65.33807128211387,-14.058674017305156
2025/04/03,12:00:00,65.48899521367869,-13.498209716496227
2025/04/04,12:00:00,65.63776950994014,-12.942029215976303
2025/04/05,12:00:00,65.78454267832606,-12.389988380237838
2025/04/06,12:00:00,65.92945710357273,-11.841945836667255
2025/04/07,12:00:00,66.0726490129429,-11.297763885398169
2025/04/08,12:00:00,66.21424844110958,-10.757308980953084
2025/04/09,12:00:00,66.3543792789945,-10.220451961396774
2025/04/10,12:00:00,66.49315940979763,-9.687068135748648
2025/04/11,12:00:00,66.63070091458691,-9.15703728983071
2025/04/12,12:00:00,66.76711033868867,-8.630243640738612
2025/04/13,12:00:00,66.90248901745893,-8.106575747298587
2025/04/14,12:00:00,67.03693345997195,-7.585926385482907
2025/04/15,12:00:00,67.17053578246461,-7.068192409805713
2025/04/16,12:00:00,67.3033841725646,-6.553274585426576
2025/04/17,12:00:00,67.43556336040345,-6.041077398324468
2025/04/18,12:00:00,67.56715508356798,-5.53150887299956
2025/04/19,12:00:00,67.69823854378095,-5.024480413483999
2025/04/20,12:00:00,67.82889086033659,-4.519906670292317
2025/04/21,12:00:00,67.95918752854294,-4.017705368766958
2025/04/22,12:00:00,68.08920285224492,-3.517797060774879
2025/04/23,12:00:00,68.21901023184475,-3.0201047418733182
2025/04/24,12:00:00,68.34868208739431,-2.5245532626093903
2025/04/25,12:00:00,68.47828914591983,-2.03106848686991
2025/04/26,12:00:00,68.60789896947729,-1.5395761729762099
2025/04/27,12:00:00,68.73757408406225,-1.050000638897999
2025/04/28,12:00:00,68.86737063948203,-0.5622634553073208
2025/04/29,12:00:00,68.99733851846105,-0.0762826734821396
2025/04/30,12:00:00,69.12752295065145,0.4080269640283177
2025/05/01,12:00:00,69.25796669477178,0.8907527996972872
2025/05/02,12:00:00,69.3887116798005,1.3719824562030263
2025/05/03,12:00:00,69.51979965714447,1.8518020731553635
2025/05/04,12:00:00,69.65127211619784,2.330295007413258
2025/05/05,12:00:00,69.7831699240073,2.8075410604734308
2025/05/06,12:00:00,69.91553299548968,3.283616126822081
2025/05/07,12:00:00,70.0484001000346,3.758592131767205
2025/05/08,12:00:00,70.18180879440803,4.232537100597406
2025/05/09,12:00:00,70.31579543683392,4.705515252361876
2025/05/10,12:00:00,70.45039525072622,5.177587087097814
2025/05/11,12:00:00,70.58564242973003,5.648809467568313
2025/05/12,12:00:00,70.72157029034412,6.119235684870135
2025/05/13,12:00:00,70.8582114831081,6.588915525217856
2025/05/14,12:00:00,70.99559826496173,7.057895366586939
2025/05/15,12:00:00,71.13376282008329,7.526218306916137
2025/05/16,12:00:00,71.27273760788941,7.993924331011165
2025/05/17,12:00:00,71.41255571538684,8.461050493764713
2025/05/18,12:00:00,71.55325118659373,8.927631102531143
2025/05/19,12:00:00,71.69485929853334,9.393697917915969
2025/05/20,12:00:00,71.83741674053549,9.859280391776553
2025/05/21,12:00:00,71.98096160579497,10.324405968439306
2025/05/22,12:00:00,72.12553304385906,10.789100469256349
2025/05/23,12:00:00,72.27117040887659,11.253388594259958
2025/05/24,12:00:00,72.41791185111823,11.717294582352313
2025/05/25,12:00:00,72.56579261675783,12.180843057551638
2025/05/26,12:00:00,72.71484374189191,12.644060000669276
2025/05/27,12:00:00,72.86509192970777,13.106973592790974
2025/05/28,12:00:00,73.01656083898109,13.569614522949168
2025/05/29,12:00:00,73.16927312592502,14.03201550930897
2025/05/30,12:00:00,73.32325219079597,14.494210164212596
2025/05/31,12:00:00,73.4785230100604,14.956231591015305
2025/06/01,12:00:00,73.63511214406547,15.418111148899674
2025/06/02,12:00:00,73.79304736602391,15.879877612422092
2025/06/03,12:00:00,73.9523572799665,16.341556732727934
2025/06/04,12:00:00,74.11307107698669,16.80317111087904
2025/06/05,12:00:00,74.2752184321651,17.26474024540028
2025/06/06,12:00:00,74.4388294907355,17.726280636845143
2025/06/07,12:00:00,74.60393489991027,18.18780587326541
2025/06/08,12:00:00,74.7705658734923,18.64932664587497
2025/06/09,12:00:00,74.93875428609282,19.110850811861848
2025/06/10,12:00:00,75.1085328283078,19.57238339885016
2025/06/11,12:00:00,75.2799352474656,20.033926570439313
2025/06/12,12:00:00,75.45299667183176,20.495479693923997
2025/06/13,12:00:00,75.62775400869822,20.95703942701813
2025/06/14,12:00:00,75.80424636718391,21.41859985027185
2025/06/15,12:00:00,75.98251543386968,21.88015263841011
2025/06/16,12:00:00,76.16260571648735,22.341687263213963
2025/06/17,12:00:00,76.34456457548248,22.803191221094455
2025/06/18,12:00:00,76.52844196950797,23.264650288403544
2025/06/19,12:00:00,76.71428984486974,23.726048811313717
2025/06/20,12:00:00,76.90216112949743,24.187370054988552
2025/06/21,12:00:00,77.09210839446692,24.648596647570933
2025/06/22,12:00:00,77.28418243947897,25.109711154587572
2025/06/23,12:00:00,77.47843128155976,25.57069676551367
2025/06/24,12:00:00,77.67490007078648,26.03153796886617
2025/06/25,12:00:00,77.87363211772137,26.49222098412738
2025/06/26,12:00:00,78.07467062006334,26.95273371791519
2025/06/27,12:00:00,78.2780602996251,27.413065184947
2025/06/28,12:00:00,78.48384834197086,27.873204568181507
2025/06/29,12:00:00,78.69208456237105,28.333140209567645
2025/06/30,12:00:00,78.90282111938127,28.792858777336967
2025/07/01,12:00:00,79.11611214023138,29.252344731526094
2025/07/02,12:00:00,79.33201345597637,29.711580077100592
2025/07/03,12:00:00,79.55058248053714,30.1705443125515
2025/07/04,12:00:00,79.7718781887434,30.629214471490116
2025/07/05,12:00:00,79.99596114178937,31.08756517426008
2025/07/06,12:00:00,80.2228935336644,31.545568646449663
2025/07/07,12:00:00,80.4527392614313,32.00319469566299
2025/07/08,12:00:00,80.68556404672718,32.460410658132005
2025/07/09,12:00:00,80.92143565341152,32.91718132779731
2025/07/10,12:00:00,81.16042424375225,33.37346888974024
2025/07/11,12:00:00,81.40260288160269,33.82923289477725
2025/07/12,12:00:00,81.64804812787042,34.28443029666718
2025/07/13,12:00:00,81.8968405946953,34.73901555952367
2025/07/14,12:00:00,82.1490652706075,35.19294083031613
2025/07/15,12:00:00,82.40481144243971,35.64615615895087
2025/07/16,12:00:00,82.6641721252068,36.09860975275322
2025/07/17,12:00:00,82.92724303267075,36.55024827395012
2025/07/18,12:00:00,83.19412123927799,37.00101719175514
2025/07/19,12:00:00,83.46490377408276,37.45086120035207
2025/07/20,12:00:00,83.73968644690336,37.89972470071142
2025/07/21,12:00:00,84.01856322510002,38.34755231571582
2025/07/22,12:00:00,84.30162640182876,38.794289367629375
2025/07/23,12:00:00,84.58896756384793,39.23988220461186
2025/07/24,12:00:00,84.88067903622097,39.6842782583332
2025/07/25,12:00:00,85.176855264766,40.12742577375199
2025/07/26,12:00:00,85.47759367847021,40.56927325501429
2025/07/27,12:00:00,85.78299489826452,41.009768762526186
2025/07/28,12:00:00,86.09316247726758,41.44885923073617
2025/07/29,12:00:00,86.40820247596484,41.88648993509169
2025/07/30,12:00:00,86.72822309645963,42.32260415759336
2025/07/31,12:00:00,87.05333445338121,42.75714302425347
2025/08/01,12:00:00,87.3836484559786,43.19004545175796
2025/08/02,12:00:00,87.71927874409177,43.62124813906058
2025/08/03,12:00:00,88.06034063375768,44.05068556154084
2025/08/04,12:00:00,88.40695105997561,44.478289939093656
2025/08/05,12:00:00,88.75922854258245,44.90399115735822
2025/08/06,12:00:00,89.11729323763372,45.32771663904225
2025/08/07,12:00:00,89.48126715866341,45.749391177277495
2025/08/08,12:00:00,89.85127463770945,46.16893676902323
2025/08/09,12:00:00,90.22744301359829,46.58627249329686
2025/08/10,12:00:00,90.60990337203408,47.0013144795609
2025/08/11,12:00:00,90.99879098518042,47.41397600023094
2025/08/12,12:00:00,91.39424505163599,47.824167703002885
2025/08/13,12:00:00,91.79640752817616,48.2317979810429
2025/08/14,12:00:00,92.2054212107409,48.63677345539639
2025/08/15,12:00:00,92.62142754636459,49.03899953165111
2025/08/16,12:00:00,93.04456474278652,49.43838098094995
2025/08/17,12:00:00,93.47496657671297,49.83482248797763
2025/08/18,12:00:00,93.91276203494441,50.22822911326863
2025/08/19,12:00:00,94.35807569793991,50.61850663881517
2025/08/20,12:00:00,94.81102862415217,51.00556176601118
2025/08/21,12:00:00,95.27173939775881,51.389302144791436
2025/08/22,12:00:00,95.7403249776009,51.769636236878675
2025/08/23,12:00:00,96.21690106730104,52.146473032072606
2025/08/24,12:00:00,96.70158191068279,52.51972167102632
2025/08/25,12:00:00,97.19447962030921,52.889291049696745
2025/08/26,12:00:00,97.69570326683802,53.25508947683282
2025/08/27,12:00:00,98.20535794781732,53.61702442892383
2025/08/28,12:00:00,98.72354395858498,53.97500241692679
2025/08/29,12:00:00,99.25035608240111,54.328928951808166
2025/08/30,12:00:00,99.78588295300911,54.67870857895301
2025/08/31,12:00:00,100.33020643004153,55.02424495269336
2025/09/01,12:00:00,100.8834009474314,55.36544091683425
2025/09/02,12:00:00,101.44553283466979,55.70219855399712
2025/09/03,12:00:00,102.01665966476607,56.03441917077188
2025/09/04,12:00:00,102.59682974557646,56.36200320714527
2025/09/05,12:00:00,103.1860819072885,56.684850076238924
2025/09/06,12:00:00,103.784445688354,57.002857968143054
2025/09/07,12:00:00,104.39194181242217,57.31592369621305
2025/09/08,12:00:00,105.00858249105949,57.623942713644176
2025/09/09,12:00:00,105.6343708161451,57.92680945139838
2025/09/10,12:00:00,106.2692986927335,58.22441806487489
2025/09/11,12:00:00,106.91334350279418,58.51666352747108
2025/09/12,12:00:00,107.56646449372788,58.80344286284528
2025/09/13,12:00:00,108.22860007543156,59.0846562771835
2025/09/14,12:00:00,108.89966664747134,59.360208035745195
2025/09/15,12:00:00,109.57955880205863,59.630007050778715
2025/09/16,12:00:00,110.26815031695001,59.8939672280918
2025/09/17,12:00:00,110.96529535130843,60.15200764221889
2025/09/18,12:00:00,111.67082946301332,60.404052611347765
2025/09/19,12:00:00,112.38457026685761,60.650031726914456
2025/09/20,12:00:00,113.10631767817053,60.88987986855297
2025/09/21,12:00:00,113.83585376002422,61.12353721940952
2025/09/22,12:00:00,114.572942255203,61.35094928216243
2025/09/23,12:00:00,115.31732795759662,61.572066901664265
2025/09/24,12:00:00,116.06873612484804,61.78684632576174
2025/09/25,12:00:00,116.82687210077356,61.995249331589214
2025/09/26,12:00:00,117.59142119106899,62.19724337668353
2025/09/27,12:00:00,118.36204876590821,62.3928017421764
2025/09/28,12:00:00,119.13840068860353,62.581903804473654
2025/09/29,12:00:00,119.9201038485875,62.76453524576483
2025/09/30,12:00:00,120.70676650247175,62.940687972154066
2025/10/01,12:00:00,121.49797889409463,63.110360160226634
2025/10/02,12:00:00,122.29331440438861,63.27355648168924
2025/10/03,12:00:00,123.09233074393592,63.43028789186974
2025/10/04,12:00:00,123.89457133873545,63.58057100131434
2025/10/05,12:00:00,124.69956767482637,63.724427647517416
2025/10/06,12:00:00,125.5068420459747,63.86188461284741
2025/10/07,12:00:00,126.31590936894575,63.99297345433323
2025/10/08,12:00:00,127.12627716448559,64.11773084098442
2025/10/09,12:00:00,127.93744488808868,64.23620026484363
2025/10/10,12:00:00,128.74890309945684,64.34843411456589
2025/10/11,12:00:00,129.56013257005168,64.45449448616218
2025/10/12,12:00:00,130.3706069663928,64.55445406104488
2025/10/13,12:00:00,131.1797970640791,64.64839608838446
2025/10/14,12:00:00,131.98717485198028,64.73641360050706
2025/10/15,12:00:00,132.79221779866444,64.81860885772653
2025/10/16,12:00:00,133.5944124271517,64.89509286321014
2025/10/17,12:00:00,134.3932564075166,64.96598458542545
2025/10/18,12:00:00,135.18825994097887,65.03141022591343
2025/10/19,12:00:00,135.97894787839812,65.09150308890383
2025/10/20,12:00:00,136.76486075062707,65.14640309063125
2025/10/21,12:00:00,137.54555572063063,65.19625637516987
2025/10/22,12:00:00,138.32060678578577,65.24121470076811
2025/10/23,12:00:00,139.08960609520537,65.28143534469845
2025/10/24,12:00:00,139.85216409146358,65.31708050562608
2025/10/25,12:00:00,140.60790957848593,65.34831669227758
2025/10/26,12:00:00,141.35649106002273,65.37531459392666
2025/10/27,12:00:00,142.09757719003537,65.39824858928411
2025/10/28,12:00:00,142.83085681202775,65.41729613903561
2025/10/29,12:00:00,143.55603880263524,65.43263715198069
2025/10/30,12:00:00,144.2728530986819,65.44445374426668
2025/10/31,12:00:00,144.9810508099123,65.45292955815528
2025/11/01,12:00:00,145.68040322889698,65.4582485336612
2025/11/02,12:00:00,146.37070201223085,65.46059384156736
2025/11/03,12:00:00,147.05176023223834,65.46014697438349
2025/11/04,12:00:00,147.7234119007851,65.45708674662608
2025/11/05,12:00:00,148.38551101375927,65.45158927911683
2025/11/06,12:00:00,149.03793076074842,65.44382948304181
2025/11/07,12:00:00,149.68056158054097,65.43398301361196
2025/11/08,12:00:00,150.31330913565313,65.42222762632248
2025/11/09,12:00:00,150.93609522406416,65.40874369043681
2025/11/10,12:00:00,151.5488597517456,65.3937134392499
2025/11/11,12:00:00,152.15156338732328,65.37731981909747
2025/11/12,12:00:00,152.74418942268008,65.35974542733213
2025/11/13,12:00:00,153.32674344707436,65.34117152593626
2025/11/14,12:00:00,153.89925206359985,65.32177736105596
2025/11/15,12:00:00,154.46176142087938,65.30173976423393
2025/11/16,12:00:00,155.01433762804606,65.28123330787477
2025/11/17,12:00:00,155.55706553648616,65.2604301230952
2025/11/18,12:00:00,156.0900458462631,65.2394994131401
2025/11/19,12:00:00,156.6133940743357,65.21860742343495
2025/11/20,12:00:00,157.12724009092383,65.19791754129737
2025/11/21,12:00:00,157.63172686746563,65.17759023403767
2025/11/22,12:00:00,158.12700865998377,65.15778287058076
2025/11/23,12:00:00,158.61325020212973,65.13864970530612
2025/11/24,12:00:00,159.09062629706256,65.12034187434779
2025/11/25,12:00:00,159.55932027291973,65.10300713022255
2025/11/26,12:00:00,160.01952232763747,65.08678952369529
2025/11/27,12:00:00,160.47142930326746,65.07182928193849
2025/11/28,12:00:00,160.915244190939,65.0582625407794
2025/11/29,12:00:00,161.35117459054194,65.04622076681403
2025/11/30,12:00:00,161.77943200510606,65.03583015600427
2025/12/01,12:00:00,162.20023131680628,65.02721096276316
2025/12/02,12:00:00,162.61378952084183,65.0204768947244
2025/12/03,12:00:00,163.02032521529304,65.01573528729568
2025/12/04,12:00:00,163.4200585392801,65.01308839520702
2025/12/05,12:00:00,163.81321019817972,65.0126353868399
2025/12/06,12:00:00,164.20000173812213,65.01447434573493
2025/12/07,12:00:00,164.5806568272374,65.01870311874212
2025/12/08,12:00:00,164.95540296626635,65.02541867509491
2025/12/09,12:00:00,165.32447364759437,65.03471572643663
2025/12/10,12:00:00,165.68810972191952,65.04668542578256
2025/12/11,12:00:00,166.0465601096972,65.06141465279484
2025/12/12,12:00:00,166.40008188054918,65.07898580967597
2025/12/13,12:00:00,166.74893921446454,65.09947681279755
2025/12/14,12:00:00,167.0934030212966,65.12296126503503
2025/12/15,12:00:00,167.43375069122322,65.14950862244787
2025/12/16,12:00:00,167.77026484018683,65.1791842156666
2025/12/17,12:00:00,168.10323312938485,65.21204937211212
2025/12/18,12:00:00,168.43294842429816,65.24816157319488
2025/12/19,12:00:00,168.7597079596069,65.28757453157068
2025/12/20,12:00:00,169.08381294030323,65.33033832999445
2025/12/21,12:00:00,169.40556888928262,65.37649961054359
2025/12/22,12:00:00,169.72528500665794,65.42610161706136
2025/12/23,12:00:00,170.04327365636348,65.47918416843146
2025/12/24,12:00:00,170.35985012752363,65.53578355183004
2025/12/25,12:00:00,170.67533194545928,65.59593227312908
2025/12/26,12:00:00,170.99003814819443,65.65965871462627
2025/12/27,12:00:00,171.3042887365056,65.72698672831186
2025/12/28,12:00:00,171.61840413523436,65.79793517287368
2025/12/29,12:00:00,171.93270540452457,65.87251751601927
2025/12/30,12:00:00,172.24751410467485,65.95074159136183
